36456 (21021.81, 105.6149, 20581, 21413)
36516 (21031.91, 103.032, 20308, 21413)
36576 (21029.8, 104.1462, 20613, 21621)
36636 (21030.6, 99.58228, 20436, 21429)
36696 (21045.75, 92.2492, 20613, 21477)
36757 (21053.17, 93.94373, 20533, 21525)
36817 (21045.67, 102.2324, 20645, 21701)
36877 (21058.62, 98.89021, 20533, 21477)
36937 (21066.66, 98.06238, 20581, 21573)
36997 (21075.08, 107.0824, 20517, 21509)
37057 (21083.36, 97.4724, 20565, 21701)
37117 (21083.54, 98.53684, 20629, 21685)
37178 (21086.24, 95.58469, 20533, 21509)
37238 (21091.96, 92.47594, 20485, 21477)
37298 (21103.15, 99.75047, 20533, 21797)
37358 (21104.57, 96.00012, 20629, 21701)
37418 (21095.05, 105.5213, 20452, 21397)
37478 (21100.48, 101.9748, 20693, 21701)
37539 (21100.27, 99.34117, 20581, 21541)
37599 (21094.18, 88.65269, 20661, 21477)
37659 (21084.4, 97.78577, 20388, 21541)
37719 (21092.3, 88.44978, 20645, 21557)
37779 (21076.36, 103.0981, 20565, 21397)
37839 (21083.68, 102.2805, 20404, 21749)
37900 (21082.13, 105.0668, 20613, 21781)
37960 (21089.23, 89.97787, 20661, 21701)
38020 (21080.15, 100.9785, 20645, 21429)
38080 (21070.91, 109.3605, 20485, 21637)
38140 (21078.1, 101.6745, 20677, 21813)
38200 (21082.29, 89.58395, 20677, 21461)
38260 (21076.22, 104.2756, 20581, 21525)
38321 (21080.93, 98.1498, 20549, 21461)
38381 (21078.17, 112.0876, 20436, 21525)
38441 (21081.06, 107.76, 20629, 21461)
38501 (21077.85, 103.9301, 20404, 21557)
38561 (21081.83, 96.15469, 20420, 21653)
38621 (21085.87, 98.90388, 20549, 21573)
38682 (21081.3, 107.8042, 20565, 21701)
38742 (21083.6, 100.6694, 20613, 21797)
38802 (21084.77, 98.19486, 20661, 21429)
38862 (21087.9, 100.6859, 20468, 21445)
38922 (21090.78, 97.47692, 20645, 21653)
38982 (21086.75, 103.6804, 20661, 21445)
39043 (21099.22, 112.9407, 20565, 21765)
39103 (21107.5, 108.7118, 20629, 21829)
39163 (21110.63, 110.8104, 20677, 21573)
39223 (21123.5, 92.04959, 20741, 21717)
39283 (21112.28, 113.5957, 20452, 21605)
39343 (21128.55, 95.17464, 20709, 21461)
39403 (21129.49, 102.5271, 20485, 21797)
39464 (21135.76, 100.7219, 20693, 21461)
39524 (21136.35, 97.62155, 20549, 21749)
39584 (21141.21, 88.65037, 20725, 21461)
39644 (21141.83, 99.4333, 20709, 21717)
39704 (21150.46, 93.63145, 20533, 21573)
39764 (21131.76, 89.72636, 20709, 21413)
39825 (21135.5, 94.70966, 20517, 21525)
39885 (21131.65, 106.2035, 20501, 21781)
39945 (21134.67, 100.0083, 20693, 21653)
40005 (21139.13, 85.89339, 20645, 21509)
40065 (21133.52, 104.8313, 20693, 21717)
40125 (21130.96, 81.02075, 20741, 21573)
40186 (21127.75, 100.9087, 20276, 21541)
40246 (21122.7, 116.3317, 20420, 21909)
40306 (21125.59, 101.1912, 20693, 21541)
40366 (21123.56, 105.5587, 20180, 21429)
40426 (21130.56, 92.015, 20757, 21589)
40486 (21137.5, 101.3868, 20420, 21557)
40546 (21133.04, 93.05574, 20501, 21445)
40607 (21133.97, 94.18919, 20677, 21669)
40667 (21134.64, 104.2507, 20677, 21669)
40727 (21132.26, 101.3553, 20324, 21509)
40787 (21145.46, 97.40881, 20757, 21653)
40847 (21143.06, 108.1202, 20677, 21813)
40907 (21150.8, 89.15661, 20757, 21461)
40968 (21148.51, 97.55525, 20533, 21669)
41028 (21144.31, 111.66, 20517, 21765)
41088 (21151.74, 99.04685, 20677, 21637)
41148 (21165.76, 98.62722, 20709, 21525)
41208 (21173.72, 98.84261, 20693, 21845)
41268 (21175.88, 100.351, 20260, 21461)
41329 (21186.68, 99.95512, 20693, 21557)
41389 (21191.08, 87.51788, 20821, 21557)
41449 (21185.02, 104.596, 20581, 21461)
41509 (21196.64, 108.1646, 20613, 21797)
41569 (21195.38, 100.022, 20533, 21653)
41629 (21200.33, 108.1535, 20661, 21717)
41689 (21215.07, 101.0315, 20436, 21573)
41750 (21220.06, 86.44788, 20757, 21589)
41810 (21225.7, 91.65245, 20821, 21685)
41870 (21215.58, 92.73911, 20789, 21525)
41930 (21221.37, 103.5342, 20757, 21845)
41990 (21216.46, 91.78645, 20805, 21685)
42050 (21208.04, 101.5823, 20436, 21669)
42111 (21210.4, 90.49982, 20805, 21765)
42171 (21207.75, 94.02953, 20757, 21637)
42231 (21212.61, 104.3162, 20773, 21733)
42291 (21201.26, 100.5717, 20452, 21605)
42351 (21208.04, 87.695, 20773, 21701)
42411 (21216.19, 89.95415, 20725, 21893)
42472 (21209.51, 101.2929, 20549, 21637)
42532 (21218.57, 98.6375, 20549, 21829)
42592 (21217.15, 103.6079, 20805, 21605)
42652 (21222.04, 99.24606, 20789, 21845)
42712 (21226.1, 97.19675, 20725, 21957)
42772 (21233.85, 110.8179, 20597, 21781)
42832 (21228.05, 109.7951, 20757, 22021)
42893 (21237.35, 92.73526, 20789, 21989)
42953 (21237.51, 100.3911, 20629, 21733)
43013 (21240.29, 92.89916, 20869, 21653)
43073 (21236.71, 105.2017, 20741, 21957)
43133 (21247.12, 93.22907, 20517, 21701)
43193 (21239.78, 100.4326, 20693, 21573)
43254 (21253.03, 98.79774, 20709, 21701)
43314 (21255.96, 88.0898, 20757, 21701)
43374 (21259.28, 101.6968, 20789, 21845)
43434 (21254.68, 108.9079, 20677, 21669)
43494 (21258.21, 97.29243, 20757, 22021)
43554 (21260.35, 96.75679, 20821, 21829)
43615 (21267.9, 99.87334, 20517, 21685)
43675 (21265.39, 89.79855, 20821, 21797)
43735 (21269.27, 108.0228, 20789, 22021)
43795 (21266.68, 96.55221, 20837, 21653)
43855 (21303.43, 163.8613, 20821, 23685)
43915 (21502.7, 99.41083, 21061, 21797)
43975 (21454.62, 106.4133, 21077, 22101)
44036 (21425.23, 101.6986, 20981, 21813)
44096 (21421.6, 104.3602, 20965, 21861)
44156 (21413.8, 99.63371, 20741, 21733)
44216 (21420.91, 100.7301, 20565, 21733)
44276 (21423.82, 104.5331, 20613, 22101)
44336 (21417.49, 105.2021, 21013, 22021)
44397 (21430.02, 90.69287, 20917, 21845)
44457 (21417.19, 105.5614, 20677, 21717)
44517 (21424.83, 94.81397, 20789, 21717)
44577 (21425.61, 94.44473, 20917, 21701)
44637 (21416.45, 102.4566, 20949, 21781)
44697 (21408.41, 97.62392, 21013, 21717)
44758 (21423.87, 95.17241, 21029, 22021)
44818 (21425.47, 84.1489, 20773, 21733)
44878 (21419.89, 106.46, 20901, 21861)
44938 (21431.54, 93.46457, 20709, 21829)
44998 (21422.62, 97.25748, 20997, 21765)
45058 (21424.62, 101.6596, 20917, 21717)
45118 (21425.71, 105.277, 20949, 22037)
45179 (21422.62, 93.606, 20773, 21717)
45239 (21439.44, 97.66191, 20997, 22053)
45299 (21433.19, 90.19666, 20997, 21845)
45359 (21422.72, 101.6168, 20549, 21797)
45419 (21429.7, 108.9951, 20789, 22021)
45479 (21420.69, 108.5046, 20757, 21829)
45540 (21432.66, 102.5413, 20821, 22373)
45600 (21432.21, 102.2157, 20805, 21861)
45660 (21438.99, 98.20969, 20965, 21893)
45720 (21426.01, 104.2375, 20741, 21829)
45780 (21430.42, 107.7976, 20789, 21797)
45840 (21436.8, 101.9299, 20741, 21909)
45901 (21441.37, 87.31063, 21045, 21781)
45961 (21436.05, 96.83385, 20837, 22117)
46021 (21438.24, 97.54861, 20821, 21797)
46081 (21438.19, 103.6144, 20629, 21989)
46141 (21439.98, 90.11385, 20997, 21717)
46201 (21436.96, 97.99001, 20549, 21797)
46261 (21450.77, 99.83879, 20661, 22069)
46322 (21442.73, 97.01802, 20997, 22021)
46382 (21434.72, 109.1025, 20773, 21781)
46442 (21448.77, 89.40038, 21029, 22037)
46502 (21447.48, 101.1177, 20949, 22213)
46562 (21439.23, 96.68015, 20933, 21797)
46622 (21445.48, 102.2773, 21029, 21989)
46683 (21437.84, 107.0078, 20901, 21941)
46743 (21451.41, 88.48587, 21093, 21829)
46803 (21446.36, 103.4411, 20565, 21829)
46863 (21461.4, 91.72329, 21045, 21989)
46923 (21446.47, 112.7046, 20917, 22021)
46983 (21444.41, 98.83701, 21013, 21781)
47044 (21444.33, 102.4374, 20741, 21781)
47104 (21451.17, 113.1445, 20805, 22085)
47164 (21453.52, 107.6122, 20885, 22149)
47224 (21457.42, 93.50623, 21029, 22053)
47284 (21444.76, 99.68151, 20997, 21765)
47344 (21453.07, 95.66444, 20885, 22101)
47404 (21449.86, 98.1012, 20965, 21957)
47465 (21455.98, 98.89722, 20981, 22117)
47525 (21449.09, 93.55175, 20997, 21813)
47585 (21451.01, 96.99477, 20997, 21909)
47645 (21382.74, 190.9897, 20837, 24485)
47705 (21370.85, 101.6297, 20645, 22101)
47765 (21366.58, 105.422, 20709, 22101)
47826 (21366.76, 95.76494, 20677, 21717)
47886 (21371.92, 90.46937, 20981, 21941)
47946 (21375.87, 100.182, 20709, 21813)
48006 (21377.42, 101.3663, 20917, 21845)
48066 (21385.25, 94.09198, 20933, 21797)
48126 (21391.36, 90.0229, 20917, 21797)
48186 (21393.79, 92.4424, 20965, 21797)
48247 (21393.96, 91.68053, 20837, 21701)
48307 (21390.16, 100.8595, 20789, 21765)
48367 (21403.12, 95.01724, 20869, 22181)
48427 (21399.38, 96.79002, 20789, 21781)
48487 (21406.13, 100.8683, 20981, 21845)
48547 (21405.57, 97.14597, 20741, 21813)
48608 (21406.56, 100.5855, 20420, 21765)
48668 (21407.63, 96.03916, 20821, 21717)
48728 (21422.96, 95.12373, 21013, 21845)
48788 (21420.61, 103.0029, 21029, 21925)
48848 (21415.11, 107.3286, 20789, 21813)
48908 (21420.19, 100.8925, 20677, 21893)
48969 (21424.19, 83.08136, 20997, 21733)
49029 (21423.71, 104.9241, 21029, 21909)
49089 (21427.08, 92.21376, 20933, 21781)
49149 (21433.01, 94.41366, 20629, 21813)
49209 (21440.3, 101.1469, 20933, 21957)
49269 (21444.3, 80.10402, 21077, 21829)
49329 (21443.4, 89.9499, 20869, 21989)
49390 (21442.44, 87.44645, 21013, 21797)
49450 (21447.46, 104.5101, 20757, 22149)
49510 (21441.29, 94.71326, 20869, 21765)
49570 (21456.86, 92.45375, 21029, 21877)
49630 (21454.64, 93.73792, 21029, 22085)
49690 (21458.38, 97.76719, 20997, 21989)
49751 (21461.21, 86.2765, 21061, 21893)
49811 (21465.67, 85.95341, 21061, 21845)
49871 (21452.48, 92.04115, 21013, 21733)
49931 (21457.47, 85.16035, 21077, 21781)
49991 (21459.72, 91.29189, 21045, 21797)
50051 (21456.09, 96.49712, 20933, 21909)
50112 (21455.47, 93.71524, 20997, 21893)
50172 (21455.55, 108.8138, 20661, 22277)
50232 (21463.03, 89.53555, 20949, 22069)
50292 (21463.35, 81.62911, 21045, 21829)
50352 (21471.52, 96.21112, 21077, 22149)
50412 (21465.83, 94.04078, 20981, 21925)
50472 (21467.36, 96.89977, 21061, 21957)
50533 (21468.16, 98.71317, 20885, 22037)
50593 (21468.99, 88.95377, 21013, 21861)
50653 (21477.64, 92.85171, 21061, 21893)
50713 (21474.78, 91.69267, 21013, 21797)
50773 (21479.32, 99.80937, 21029, 22181)
50833 (21481.27, 91.43035, 20837, 22213)
50894 (21480.87, 87.30273, 20837, 21829)
50954 (21480.98, 102.4832, 21045, 22213)
51014 (21482.96, 90.68433, 21077, 22021)
51074 (21487.85, 89.57033, 21013, 21973)
51134 (21490.57, 90.5029, 20933, 21893)
51194 (21492.12, 87.79956, 21029, 22165)
51255 (21496.77, 97.59597, 21093, 22293)
51315 (21493.8, 89.24875, 21045, 21909)
51375 (21485.36, 97.62605, 20949, 21909)
51435 (21490.57, 101.5627, 20821, 22229)
51495 (21483.84, 96.96866, 21013, 21957)
51555 (21493.13, 93.70964, 21077, 22213)
51615 (21491.16, 88.40202, 20997, 21765)
51676 (21479.06, 97.50671, 20725, 21909)
51736 (21489.61, 96.42738, 20789, 22277)
51796 (21488.35, 93.11466, 20933, 21797)
51856 (21497.41, 87.82957, 21061, 22117)
51916 (21496.42, 88.48316, 21093, 21941)
51976 (21495.96, 100.553, 20789, 21813)
52037 (21503.93, 94.19405, 21045, 22181)
52097 (21504.75, 78.85408, 20885, 21909)
52157 (21505.88, 99.26288, 20997, 21957)
52217 (21505.79, 112.3663, 20693, 22101)
52277 (21508.01, 99.70265, 20757, 21957)
52337 (21513.57, 81.54796, 21077, 21797)
52398 (21525.32, 88.07832, 21125, 22245)
52458 (21516.27, 78.27007, 21109, 21797)
52518 (21521.96, 98.69202, 20773, 22277)
52578 (21523.37, 101.5704, 21109, 22293)
52638 (21528.95, 87.49759, 21157, 21925)
52698 (21528.47, 88.82861, 20789, 21973)
52758 (21534.38, 88.04361, 20901, 22101)
52819 (21536.19, 84.06483, 21029, 21973)
52879 (21541.29, 99.07839, 21093, 21957)
52939 (21544.69, 92.3827, 21077, 22005)
52999 (21545.3, 88.0782, 21093, 22117)
53059 (21545.22, 95.34309, 21093, 21941)
53119 (21548.21, 96.26337, 21045, 21925)
53180 (21550.46, 91.29337, 21157, 21893)
53240 (21552.09, 95.26495, 20869, 21957)
53300 (21554.97, 95.27102, 20773, 21925)
53360 (27805.79, 13063.2, 0, 65535)
53420 (22154.7, 26329.34, 0, 65535)
53480 (21628.93, 26684.39, 0, 65535)
53541 (23208.06, 27537.62, 0, 65535)
53601 (23703.9, 27651.11, 0, 65535)
53661 (23611.23, 27675.73, 0, 65471)
53721 (23933.5, 27588.86, 0, 65455)
53781 (23405.02, 27492.81, 0, 65471)
53841 (23501.2, 23546.84, 0, 65391)
53901 (19467.81, 13865.09, 6097, 44858)
53962 (23328.31, 24667.92, 0, 65455)
54022 (21546.86, 27398.79, 0, 65535)
54082 (20796.89, 25453.74, 0, 65535)
54142 (27339.19, 1164.93, 25174, 28903)
54202 (27814.08, 539.8624, 26150, 28662)
54262 (27778.1, 90.34967, 27446, 28390)
54323 (27822.23, 85.23269, 27334, 28422)
54383 (27843.78, 87.98537, 27238, 28182)
54443 (27875.36, 87.50506, 27014, 28358)
54503 (27893.28, 75.3194, 27526, 28198)
54563 (27911.95, 84.30956, 27382, 28566)
54623 (27925.2, 86.66433, 27142, 28262)
54684 (27953.22, 90.25268, 27478, 28566)
54744 (27955.52, 84.94328, 27430, 28502)
54804 (27971.97, 77.4616, 27462, 28246)
54864 (27982.6, 76.02973, 27590, 28262)
54924 (27994.03, 89.12977, 27622, 28630)
54984 (27994.01, 81.30682, 27590, 28358)
55044 (28011.96, 74.68057, 27686, 28390)
55105 (28016.68, 85.79153, 27558, 28582)
55165 (28026.25, 86.19442, 27494, 28807)
55225 (28029.59, 75.31225, 27670, 28246)
55285 (28047.03, 73.81371, 27670, 28342)
55345 (28050.26, 88.07722, 27590, 28566)
55405 (28065.01, 74.9058, 27702, 28374)
55466 (28068.05, 76.01611, 27686, 28358)
55526 (28085.15, 82.11511, 27622, 28679)
55586 (28094.79, 73.91521, 27702, 28390)
55646 (28095.64, 85.96721, 27446, 28422)
55706 (28104.62, 80.80373, 27526, 28454)
55766 (28105.48, 85.3243, 27718, 28679)
55827 (28117.06, 91.82683, 27606, 28582)
55887 (28120.99, 74.50603, 27750, 28454)
55947 (28132.56, 95.21491, 27494, 28775)
56007 (28130.93, 74.95241, 27718, 28566)
56067 (28141.29, 73.88698, 27734, 28518)
56127 (28144.44, 75.50677, 27590, 28550)
56187 (28154.75, 86.57178, 27766, 28662)
56248 (28162.98, 82.15849, 27814, 28679)
56308 (28170.28, 90.0629, 27750, 28967)
56368 (28165.55, 78.10076, 27782, 28486)
56428 (28169.55, 72.46209, 27734, 28470)
56488 (28166.59, 81.88596, 27654, 28646)
56548 (28178.77, 87.49531, 27414, 28630)
56609 (28186.63, 82.97243, 27814, 28759)
56669 (28187.67, 90.78221, 27494, 28759)
56729 (28192.76, 79.16043, 27782, 28518)
56789 (28199.79, 74.76537, 27846, 28646)
56849 (28202.7, 80.74638, 27734, 28550)
56909 (28206.89, 83.38993, 27766, 28534)
56970 (28212.54, 81.75958, 27750, 28839)
57030 (28204.97, 82.81888, 27718, 28823)
57090 (28201.05, 80.55994, 27830, 28679)
57150 (28202.81, 84.27798, 27830, 28935)
57210 (28214.22, 81.47833, 27798, 28695)
57270 (28203.21, 83.4046, 27782, 28566)
57330 (28220.15, 83.10777, 27862, 28807)
57391 (28215.87, 72.61067, 27846, 28598)
57451 (28223.35, 71.29492, 27718, 28470)
57511 (28230.16, 84.71957, 27766, 28486)
57571 (28236.2, 85.25764, 27814, 28679)
57631 (28241.36, 92.28558, 27830, 28727)
57691 (28248.54, 85.96658, 27862, 28743)
57752 (28251.88, 85.56081, 27878, 28759)
57812 (28250.91, 91.88405, 27510, 28614)
57872 (28254.36, 87.88569, 27846, 28903)
57932 (28249.23, 80.09251, 27878, 28518)
57992 (28259.89, 88.91086, 27606, 28759)
58052 (28264.94, 83.31155, 27766, 28711)
58113 (28257.94, 83.20379, 27862, 28550)
58173 (28254.33, 80.97738, 27830, 28566)
58233 (28255.67, 81.31958, 27830, 28630)
58293 (28247.42, 84.31304, 27878, 28903)
58353 (28252.52, 81.83038, 27878, 28935)
58413 (28252.04, 82.62395, 27878, 28582)
58473 (28258.07, 80.29103, 27862, 28646)
58534 (28249.77, 87.73774, 27862, 28598)
58594 (28260.34, 86.19634, 27878, 28582)
58654 (28259.73, 86.08052, 27670, 28582)
58714 (28275.3, 75.76196, 27878, 28582)
58774 (28279.23, 82.99827, 27846, 28679)
58834 (28283.83, 83.33875, 27798, 28695)
58895 (28290.53, 91.95289, 27622, 28727)
58955 (28285.64, 76.83772, 27862, 28566)
59015 (28292.19, 80.34946, 27910, 28775)
59075 (28297.37, 77.98269, 27878, 28566)
59135 (28297.85, 79.24697, 27846, 28743)
59195 (28302.79, 85.8196, 27926, 28839)
59256 (28322.64, 79.08351, 27878, 28727)
59316 (28326.7, 97.00688, 27590, 28727)
59376 (28329.34, 88.58531, 27734, 28582)
59436 (28347.11, 84.19621, 27846, 29031)
59496 (28358.62, 81.5896, 27990, 28839)
59556 (28368.53, 77.3524, 27974, 28759)
59616 (28360.78, 83.08318, 27958, 28759)
59677 (28366.1, 87.77531, 27942, 29015)
59737 (28357.12, 84.67155, 27734, 28743)
59797 (28352.52, 75.16879, 27958, 28598)
59857 (28355.06, 84.57785, 27798, 28807)
59917 (28368.63, 80.58729, 27942, 28839)
59977 (28377.32, 80.60662, 27990, 28759)
60038 (28376.94, 87.38926, 27958, 28743)
60098 (28386.72, 75.8225, 28038, 28839)
60158 (28388.94, 76.94395, 28038, 28679)
60218 (28393.18, 75.75179, 28006, 28711)
60278 (28396.73, 80.92128, 28006, 28679)
60338 (28405.55, 82.1026, 27798, 28871)
60399 (28406.0, 80.434, 27750, 28711)
60459 (28415.86, 73.42686, 28038, 28727)
60519 (28418.19, 83.7479, 28070, 29255)
60579 (28411.83, 79.47812, 28070, 28711)
60639 (28411.67, 83.87623, 28054, 28839)
60699 (28418.66, 81.5575, 28054, 29047)
60759 (28418.48, 83.2298, 27782, 28743)
60820 (28427.59, 75.91788, 28006, 28759)
60880 (28424.44, 81.32667, 28038, 28743)
60940 (28429.48, 77.50775, 28038, 28679)
61000 (28441.0, 82.31359, 28054, 29143)
61060 (28437.66, 83.53678, 28006, 28951)
61120 (28436.81, 88.84684, 27878, 29095)
61181 (28440.31, 87.57234, 28054, 28743)
61241 (28444.19, 92.613, 27846, 29063)
61301 (28444.87, 78.16906, 27798, 28743)
61361 (28447.04, 84.96227, 28070, 29127)
61421 (28456.07, 86.37344, 27782, 28967)
61481 (28453.42, 80.1171, 28038, 28807)
61542 (28452.25, 95.06174, 27910, 29143)
61602 (28454.44, 98.24733, 27606, 28871)
61662 (28458.26, 84.20325, 27878, 28935)
61722 (28463.58, 82.07138, 28198, 29111)
61782 (28455.11, 84.28685, 28086, 28871)
61842 (28465.47, 77.98883, 27958, 28727)
61902 (28469.94, 94.03581, 27942, 29111)
61963 (28474.3, 89.26709, 27974, 28935)
62023 (28475.52, 98.03071, 27526, 28967)
62083 (28477.55, 80.58425, 28134, 28855)
62143 (28478.36, 89.78151, 28102, 29127)
62203 (28474.1, 78.8955, 28118, 28871)
62263 (28482.28, 93.75366, 28102, 29255)
62324 (28478.6, 92.19501, 27814, 28967)
62384 (28481.05, 68.39632, 28086, 28743)
62444 (28477.44, 85.51367, 28006, 28967)
62504 (28487.85, 80.43208, 28038, 28759)
62564 (28496.17, 82.34187, 28134, 29111)
62624 (28496.55, 83.75336, 27990, 29063)
62684 (28489.84, 78.24387, 27942, 28839)
62745 (28491.68, 78.65708, 28070, 28951)
62805 (28493.05, 87.00363, 27910, 29255)
62865 (28498.2, 78.35085, 28006, 28983)
62925 (28501.6, 79.74084, 28134, 28871)
62985 (28509.78, 88.01575, 27910, 28807)
63045 (28518.35, 86.12775, 27974, 28823)
63106 (28360.29, 431.9102, 26390, 28903)
63166 (27350.99, 79.64787, 26982, 27798)
63226 (27349.95, 85.40916, 26726, 27910)
63286 (27347.62, 81.35779, 26966, 27910)
63346 (27351.52, 88.51431, 26822, 27910)
63406 (27361.25, 64.33733, 27126, 27606)
63467 (27363.2, 81.58557, 26966, 27830)
63527 (27359.43, 91.01682, 26710, 27878)
63587 (27360.26, 89.26148, 26790, 27750)
63647 (27373.32, 83.97005, 27014, 27702)
63707 (27371.77, 82.57555, 26966, 27798)
63767 (27373.24, 81.2173, 27030, 27782)
63828 (27373.96, 88.28229, 26774, 27798)
63888 (27379.2, 81.91543, 27014, 27910)
63948 (27385.58, 89.14687, 27062, 28182)
64008 (27390.15, 82.40833, 26966, 27734)
64068 (27403.34, 87.67762, 26758, 27718)
64128 (27411.81, 76.81905, 27062, 27782)
64188 (27414.8, 77.65531, 26966, 27830)
64249 (27421.19, 79.31276, 27046, 27750)
64309 (27419.53, 93.06892, 26806, 27958)
64369 (27418.14, 80.45626, 26982, 27702)
64429 (27427.46, 81.89827, 26822, 27974)
64489 (27429.28, 89.83502, 26886, 27878)
64549 (27425.97, 87.24138, 26886, 27702)
64610 (27443.2, 83.26315, 27046, 27958)
64670 (27436.71, 88.64063, 26886, 27974)
64730 (27438.97, 87.34081, 27014, 28102)
64790 (27445.73, 84.81021, 26790, 27862)
64850 (27436.09, 88.81278, 26982, 27750)
64910 (27448.96, 91.31593, 26918, 28038)
64970 (27447.84, 94.89025, 26774, 27974)
65031 (27454.52, 81.22433, 27014, 27894)
65091 (27453.45, 89.85688, 27062, 27814)
65151 (27459.94, 82.75415, 27078, 27974)
65211 (27458.85, 102.4223, 27046, 28166)
65271 (27465.53, 89.95662, 27030, 28070)
65331 (27465.31, 86.13378, 27078, 27974)
65392 (27467.18, 90.7533, 27078, 28086)
65452 (27465.02, 86.65724, 26822, 27862)
65512 (27473.7, 91.50609, 27078, 28086)
65572 (27468.79, 89.47813, 26758, 27942)
65632 (27481.58, 96.59152, 27030, 28134)
65692 (27485.45, 84.48932, 26854, 28006)
65753 (27486.79, 79.41544, 27078, 28054)
65813 (27490.29, 80.90128, 27110, 27894)
65873 (27481.53, 98.10159, 26886, 28102)
65933 (27494.8, 93.54398, 27062, 28070)
65993 (27494.24, 85.76132, 27110, 27798)
66053 (27501.93, 96.4222, 27014, 28006)
66113 (27501.24, 96.98586, 26966, 28166)
66174 (27501.48, 99.86234, 26678, 28070)
66234 (27509.41, 85.11087, 27110, 27958)
66294 (27506.69, 86.12881, 27094, 27958)
66354 (27504.71, 86.86674, 26726, 27782)
66414 (27511.84, 80.54704, 27142, 28006)
66474 (27516.01, 95.62127, 27142, 28182)
66535 (27511.1, 88.39972, 27030, 27830)
66595 (27518.23, 78.26247, 27110, 27750)
66655 (27514.67, 98.45228, 27142, 28006)
66715 (27522.05, 84.1507, 27126, 27910)
66775 (27532.14, 88.35498, 27094, 27974)
66835 (27518.49, 94.4154, 27094, 27910)
66896 (27534.87, 82.38353, 27142, 28054)
66956 (27540.96, 97.18879, 27046, 28150)
67016 (27539.89, 85.2904, 26950, 27926)
67076 (27539.94, 85.58709, 27062, 27878)
67136 (27544.48, 83.61757, 27174, 27878)
67196 (27550.33, 88.59155, 27174, 28070)
67256 (27548.38, 85.35811, 27158, 28038)
67317 (27546.27, 97.78783, 26966, 28134)
67377 (27557.84, 99.04637, 27126, 28310)
67437 (27561.85, 85.55777, 27062, 28006)
67497 (27563.26, 82.13911, 26966, 27846)
67557 (27569.67, 93.07955, 27142, 28006)
67617 (27575.28, 89.45397, 27158, 28118)
67678 (27572.74, 92.89825, 27158, 28006)
67738 (27579.8, 87.55804, 27174, 28054)
67798 (27579.24, 89.51057, 26854, 27942)
67858 (27585.41, 82.96455, 27206, 27990)
67918 (27586.45, 89.67673, 27158, 27990)
67978 (27590.54, 79.6228, 27190, 27910)
68039 (27587.01, 93.06342, 27014, 28006)
68099 (27597.75, 75.62527, 27158, 27990)
68159 (27596.09, 87.40862, 27190, 27926)
68219 (27596.79, 91.54502, 27174, 28054)
68279 (27600.2, 84.04053, 27286, 28070)
68339 (27605.44, 94.13651, 27206, 28054)
68399 (27602.69, 88.59364, 27110, 27910)
68460 (27610.03, 87.50593, 27222, 28086)
68520 (27608.3, 84.049, 27110, 27878)
68580 (27620.48, 90.3714, 27190, 28134)
68640 (27618.55, 92.15282, 27014, 27926)
68700 (27617.62, 89.99059, 27094, 28166)
68760 (27622.21, 83.23074, 27078, 27926)
68821 (27628.71, 88.14663, 27190, 28134)
68881 (27635.62, 92.61308, 27110, 27926)
68941 (27629.08, 79.53763, 27206, 28086)
69001 (27634.79, 99.58945, 26966, 28198)
69061 (27640.11, 89.58899, 26790, 28182)
69121 (27644.36, 86.58247, 27094, 27942)
69182 (27648.55, 92.11893, 26998, 28118)
69242 (27650.79, 92.90894, 27206, 28054)
69302 (27651.65, 90.92281, 27094, 28166)
69362 (27649.97, 86.30402, 27174, 28022)
69422 (27660.57, 82.1153, 27286, 28198)
69482 (27656.32, 88.79639, 27062, 28038)
69542 (27666.79, 97.63154, 27142, 28166)
69603 (27658.97, 88.8299, 27254, 27926)
69663 (27663.83, 94.70238, 27094, 28198)
69723 (27674.3, 79.00833, 27222, 28070)
69783 (27668.45, 88.38081, 27014, 28102)
69843 (27672.14, 81.39877, 27206, 28086)
69903 (27685.63, 90.61294, 27238, 28358)
69964 (27688.4, 83.22199, 27254, 27990)
70024 (27691.48, 80.77976, 27302, 28054)
70084 (27698.82, 84.25697, 27286, 28230)
70144 (27686.86, 88.90686, 27126, 28006)
70204 (27694.97, 89.80099, 27286, 28054)
70264 (27693.91, 87.9129, 27158, 28006)
70325 (27703.58, 86.20525, 27318, 28262)
70385 (27707.93, 87.35624, 27078, 28006)
70445 (27703.12, 92.53299, 27302, 28246)
70505 (27712.18, 88.0758, 27350, 28278)
70565 (27714.93, 78.19493, 27318, 28102)
70625 (27714.74, 92.29662, 27110, 28214)
70685 (27723.37, 82.40808, 27078, 28230)
70746 (27719.95, 87.70906, 27318, 28038)
70806 (27724.06, 89.4321, 27094, 28134)
70866 (27727.46, 94.18307, 27350, 28294)
70926 (27729.11, 92.49592, 27142, 28310)
70986 (27735.98, 88.21728, 27222, 28134)
71046 (27737.5, 79.41013, 27334, 28134)
71107 (27734.51, 86.50083, 27190, 27990)
71167 (27742.39, 87.58526, 27318, 28342)
71227 (27748.93, 86.7503, 27318, 28134)
71287 (27750.03, 89.79519, 26870, 28086)
71347 (27750.88, 107.7357, 27190, 28486)
71407 (27754.94, 87.84512, 27126, 28070)
71468 (27757.59, 80.84441, 27190, 28086)
71528 (27761.81, 95.02711, 27302, 28262)
